page,x,y,word,word_index,timestamp
0,1920,0,0,,0
0,1104.7,712.7,0,,2.72478e+08
0,1104.7,712.7,0,,2.72478e+08
0,1104.7,712.7,0,,2.72478e+08
0,1107.6,694.1,0,,2.72478e+08
0,1104.7,703.7,0,,2.72478e+08
0,1105.6,719.9,0,,2.72478e+08
0,1106.7,722.7,0,,2.72478e+08
0,1106.3,724.2,0,,2.72478e+08
0,1106.3,724.2,0,,2.72478e+08
0,1105.9,724.6,0,,2.72478e+08
0,1105.4,724.1,0,,2.72478e+08
0,1104.4,725.9,0,,2.72478e+08
0,1104.4,725.9,0,,2.72478e+08
0,1100.2,727.6,0,,2.72478e+08
0,1103.4,724.6,0,,2.72478e+08
0,1107.6,725.8,0,,2.72478e+08
0,1107.3,728,0,,2.72478e+08
0,1107.3,728,0,,2.72478e+08
0,1106.5,727.3,0,,2.72478e+08
0,1105.6,732.2,0,,2.72478e+08
0,1106.9,712.7,0,,2.72478e+08
0,1106.5,710.3,0,,2.72478e+08
0,1104.5,712.2,0,,2.72478e+08
0,1104.4,712.5,0,,2.72478e+08
0,1106.1,710.4,0,,2.72478e+08
0,1105.9,710.2,0,,2.72478e+08
0,1107.6,706.3,0,,2.72478e+08
0,1107.6,706.3,0,,2.72478e+08
0,1109,705.5,0,,2.72478e+08
0,1108.3,702.4,0,,2.72478e+08
0,1109.1,702.2,0,,2.72478e+08
0,1108.5,702.2,0,,2.72478e+08
0,1105.6,697.6,0,,2.72478e+08
0,1105.6,697.6,0,,2.72478e+08
0,1106.6,698.6,0,,2.72478e+08
0,1106.5,698.3,0,,2.72478e+08
0,1106.5,698.3,0,,2.72478e+08
0,1107,694.6,0,,2.72478e+08
0,1106.8,694.9,0,,2.72478e+08
0,1106.9,695.1,0,,2.72478e+08
0,1106.9,695.5,0,,2.72478e+08
0,1103.3,711.6,0,,2.72478e+08
0,1103.3,711.6,0,,2.72478e+08
0,1103.6,710.5,0,,2.72478e+08
0,1103.5,710.6,0,,2.72478e+08
0,1103.5,710.6,0,,2.72478e+08
0,1109.1,702.5,0,,2.72479e+08
0,1109.5,700,0,,2.72479e+08
0,1106.6,699.6,0,,2.72479e+08
0,1104.9,699.7,0,,2.72479e+08
0,1105.1,698.4,0,,2.72479e+08
0,1105.1,698.4,0,,2.72479e+08
0,1105.4,697,0,,2.72479e+08
0,1095.8,684.5,0,,2.72479e+08
0,940.1,644.6,0,,2.72479e+08
0,817.5,613.2,0,,2.72479e+08
0,812,609.2,0,,2.72479e+08
0,803.1,603.8,0,,2.72479e+08
0,795.3,598.7,0,,2.72479e+08
0,779,555.4,0,,2.72479e+08
0,773.1,531.3,0,,2.72479e+08
0,775.5,537.6,0,,2.72479e+08
0,774.7,547,0,,2.72479e+08
0,774.7,547,0,,2.72479e+08
0,774.6,541.2,0,,2.72479e+08
0,773.9,543.5,0,,2.72479e+08
0,771.1,533.7,0,,2.72479e+08
0,776.4,533.8,0,,2.72479e+08
0,775,534.3,0,,2.72479e+08
0,775.7,536.6,0,,2.72479e+08
0,778.5,536.2,0,,2.72479e+08
0,782,542.1,0,,2.72479e+08
0,782,542.1,0,,2.72479e+08
0,780.1,543.5,0,,2.72479e+08
0,773.6,540.9,0,,2.72479e+08
0,774.2,539.2,0,,2.72479e+08
0,775.4,538.7,0,,2.72479e+08
0,776.3,534.6,0,,2.72479e+08
0,785.1,543.5,0,,2.72479e+08
0,860.4,588.9,0,,2.72479e+08
0,898.5,605.1,0,,2.72479e+08
0,906.4,609,0,,2.72479e+08
0,908.4,611,0,,2.72479e+08
0,904.1,609.8,0,,2.72479e+08
0,910.2,611.8,0,,2.72479e+08
0,912.2,612.9,0,,2.72479e+08
0,913.1,613.5,0,,2.72479e+08
0,913.3,613.7,0,,2.72479e+08
0,913.3,613.4,0,,2.72479e+08
0,913.4,613.2,0,,2.72479e+08
0,913.4,613.2,0,,2.72479e+08
0,918.3,619.4,0,,2.72479e+08
0,918,619.1,0,,2.72479e+08
0,918.8,618.6,0,,2.72479e+08
0,921.1,611.3,0,,2.72479e+08
0,921.4,608.4,0,,2.72479e+08
0,917,605.5,0,,2.72479e+08
0,917,605.5,0,,2.72479e+08
0,905.9,620.7,0,,2.72479e+08
0,905.9,620.7,0,,2.72479e+08
