page,x,y,word,word_index,timestamp
0,1920,0,0,,0
0,752,346.9,0,,5.43704e+08
0,752,346.9,0,,5.43704e+08
0,752,346.9,0,,5.43704e+08
0,752,346.9,0,,5.43704e+08
0,752,346.9,0,,5.43704e+08
0,752,346.9,0,,5.43704e+08
0,752,346.9,0,,5.43704e+08
0,752,346.9,0,,5.43704e+08
0,752,346.9,0,,5.43704e+08
0,752,346.9,0,,5.43704e+08
0,752,346.9,0,,5.43704e+08
0,752,346.9,0,,5.43704e+08
0,752,346.9,0,,5.43704e+08
0,752,346.9,0,,5.43704e+08
0,752,346.9,0,,5.43704e+08
0,752,346.9,0,,5.43704e+08
0,752,346.9,0,,5.43704e+08
0,752,346.9,0,,5.43704e+08
0,752,346.9,0,,5.43704e+08
0,752,346.9,0,,5.43704e+08
0,752,346.9,0,,5.43704e+08
0,752,346.9,0,,5.43704e+08
0,752,346.9,0,,5.43704e+08
0,752,346.9,0,,5.43704e+08
0,752,346.9,0,,5.43704e+08
0,752,346.9,0,,5.43704e+08
0,752,346.9,0,,5.43704e+08
0,752,346.9,0,,5.43704e+08
0,752,346.9,0,,5.43704e+08
0,752,346.9,0,,5.43704e+08
0,752,346.9,0,,5.43704e+08
0,752,346.9,0,,5.43704e+08
0,752,346.9,0,,5.43704e+08
0,752,346.9,0,,5.43704e+08
0,752,346.9,0,,5.43704e+08
0,752,346.9,0,,5.43704e+08
0,752,346.9,0,,5.43704e+08
0,752,346.9,0,,5.43704e+08
0,752,346.9,0,,5.43704e+08
0,752,346.9,0,,5.43704e+08
0,752,346.9,0,,5.43704e+08
0,752,346.9,0,,5.43704e+08
0,752,346.9,0,,5.43704e+08
0,752,346.9,0,,5.43704e+08
0,752,346.9,0,,5.43704e+08
0,752,346.9,0,,5.43704e+08
0,752,346.9,0,,5.43704e+08
0,752,346.9,0,,5.43704e+08
0,752,346.9,0,,5.43704e+08
0,752,346.9,0,,5.43704e+08
0,752,346.9,0,,5.43704e+08
0,752,346.9,0,,5.43704e+08
0,752,346.9,0,,5.43704e+08
0,752,346.9,0,,5.43704e+08
0,752,346.9,0,,5.43704e+08
0,752,346.9,0,,5.43704e+08
0,752,346.9,0,,5.43704e+08
0,752,346.9,0,,5.43704e+08
0,752,346.9,0,,5.43704e+08
0,752,346.9,0,,5.43704e+08
0,752,346.9,0,,5.43704e+08
0,752,346.9,0,,5.43704e+08
0,752,346.9,0,,5.43704e+08
0,752,346.9,0,,5.43704e+08
0,752,346.9,0,,5.43704e+08
0,1188.9,748.8,0,,5.43705e+08
0,1188.9,748.8,0,,5.43705e+08
0,1188.9,748.8,0,,5.43705e+08
0,1188.9,748.8,0,,5.43705e+08
