page,x,y,word,word_index,timestamp
0,1920,0,0,,0
0,925.5,1013.4,0,,2.71921e+08
0,921.9,1013.9,0,,2.71921e+08
0,921.9,1013.9,0,,2.71921e+08
0,921.9,1013.9,0,,2.71921e+08
0,926.1,1010.5,0,,2.71921e+08
0,931.1,994.7,0,,2.71921e+08
0,939.3,991.8,0,,2.71921e+08
0,940.3,989,0,,2.71921e+08
0,940.2,988.8,0,,2.71921e+08
0,941,971.2,0,,2.71921e+08
0,934.5,961.6,0,,2.71921e+08
0,935.2,962,0,,2.71921e+08
0,921.4,925.8,0,,2.71921e+08
0,921.4,925.8,0,,2.71921e+08
0,755.4,443.4,0,,2.71921e+08
0,719.9,368.5,0,,2.71921e+08
0,709.3,352.7,0,,2.71921e+08
0,709.3,352.7,0,,2.71921e+08
0,707.3,366.1,0,,2.71921e+08
0,707.5,366.1,0,,2.71921e+08
0,707.7,367,0,,2.71921e+08
0,707.7,367,0,,2.71921e+08
0,713.1,368.8,0,,2.71921e+08
0,737.9,408.6,0,,2.71921e+08
0,716,368.5,0,,2.71921e+08
0,716,368.5,0,,2.71921e+08
0,718.2,300.3,0,,2.71921e+08
0,710,257,0,,2.71921e+08
0,711.3,264,0,,2.71921e+08
0,707.3,257.5,0,,2.71921e+08
0,707.3,257.5,0,,2.71921e+08
0,704.1,240.4,0,,2.71921e+08
0,700.1,215.6,0,,2.71921e+08
0,700.1,215.6,0,,2.71921e+08
0,733.5,185.3,0,,2.71921e+08
0,711.3,197.8,0,,2.71921e+08
0,814.3,141.2,0,,2.71921e+08
0,868.6,121.4,0,,2.71921e+08
0,1095.7,58.7,0,,2.71921e+08
0,1228.8,21.5,0,,2.71921e+08
0,1228.8,21.5,0,,2.71921e+08
0,1366.8,-130.3,0,,2.71921e+08
0,1368.4,-142.6,0,,2.71921e+08
0,1383.7,-109.3,0,,2.71921e+08
0,1374.1,-147,0,,2.71921e+08
0,1335.5,-47.9,0,,2.71921e+08
0,1345.5,-48.7,0,,2.71921e+08
0,1351.7,-41.7,0,,2.71921e+08
0,1351.7,-41.7,0,,2.71921e+08
0,1351.2,18,0,,2.71921e+08
0,1351.1,48.4,0,,2.71921e+08
0,1322.7,79.8,0,,2.71921e+08
0,1302.9,95.1,0,,2.71922e+08
0,1189,214.5,0,,2.71922e+08
0,1149.5,221.5,0,,2.71922e+08
0,1160.9,218.5,0,,2.71922e+08
0,1118.6,247.1,0,,2.71922e+08
