page,x,y,word,word_index,timestamp
0,1920,0,0,,0
0,1920,0,0,,0
0,1920,0,0,,0
0,1920,0,0,,0
0,1920,0,0,,0
0,1920,0,0,,0
0,1920,0,0,,0
0,1920,0,0,,0
0,1920,0,0,,0
0,1920,0,0,,0
0,1920,0,0,,0
0,1920,0,0,,0
0,1920,0,0,,0
0,1920,0,0,,0
0,1920,0,0,,0
0,1920,0,0,,0
0,1920,0,0,,0
0,1920,0,0,,0
0,1920,0,0,,0
0,1920,0,0,,0
0,1920,0,0,,0
0,1920,0,0,,0
0,1920,0,0,,0
0,1920,0,0,,0
0,1920,0,0,,0
0,1920,0,0,,0
0,1920,0,0,,0
0,1920,0,0,,0
0,1920,0,0,,0
0,1920,0,0,,0
0,1920,0,0,,0
0,1920,0,0,,0
0,883.8,489.4,0,,1.39535e+09
0,883.8,489.4,0,,1.39535e+09
0,887.5,486.4,0,,1.39535e+09
0,887.5,486.4,0,,1.39535e+09
0,886.8,474.9,0,,1.39535e+09
0,884.1,514.6,0,,1.39535e+09
0,884.1,514.6,0,,1.39535e+09
0,884.3,523.4,0,,1.39535e+09
0,884,517.5,0,,1.39535e+09
0,884,517.5,0,,1.39535e+09
0,884,517.5,0,,1.39535e+09
0,884.9,465.3,0,,1.39535e+09
0,908.2,433.9,0,,1.39535e+09
0,912.8,440.7,0,,1.39535e+09
0,915.6,434.3,0,,1.39535e+09
0,915.6,434.3,0,,1.39535e+09
0,915.6,434.3,0,,1.39535e+09
0,915.6,434.3,0,,1.39535e+09
0,915.6,434.3,0,,1.39535e+09
0,915.6,434.3,0,,1.39535e+09
0,915.6,434.3,0,,1.39535e+09
0,915.6,434.3,0,,1.39535e+09
0,915.6,434.3,0,,1.39535e+09
0,915.6,434.3,0,,1.39535e+09
0,915.6,434.3,0,,1.39535e+09
0,915.6,434.3,0,,1.39535e+09
0,915.6,434.3,0,,1.39535e+09
0,915.6,434.3,0,,1.39535e+09
0,915.6,434.3,0,,1.39535e+09
0,915.6,434.3,0,,1.39535e+09
0,915.6,434.3,0,,1.39535e+09
0,915.6,434.3,0,,1.39535e+09
