page,x,y,word,word_index,timestamp
0,1920,0,0,,0
0,976.5,312.8,0,,3.17683e+06
0,976.5,312.8,0,,3.17683e+06
0,982.7,300.4,0,,3.17685e+06
0,977.7,254.8,0,,3.17686e+06
0,977.7,254.8,0,,3.17686e+06
0,989,264.4,0,,3.17689e+06
0,983.4,239.9,0,,3.17692e+06
0,981.2,223.1,0,,3.17694e+06
0,994.7,213.5,0,,3.17695e+06
0,993.7,214.6,0,,3.17697e+06
0,1038.3,219.4,0,,3.17698e+06
0,1057.7,226.3,0,,3.177e+06
0,1311.6,288.4,0,,3.17701e+06
0,1311.6,288.4,0,,3.17701e+06
0,1354.8,302,0,,3.17704e+06
0,1409,315.8,0,,3.17707e+06
0,1401.8,316.5,0,,3.17709e+06
0,1396.6,315,0,,3.1771e+06
0,1405.5,311.9,0,,3.17712e+06
0,1405.5,311.9,0,,3.17712e+06
0,1403.4,306.4,0,,3.17715e+06
0,1369.3,291.1,0,,3.17717e+06
0,1369.3,291.1,0,,3.17717e+06
0,498.4,-1.4,0,,3.1772e+06
0,454.9,-15.2,0,,3.17721e+06
0,404.3,-30.2,0,,3.17723e+06
0,322.5,-47.3,0,,3.17724e+06
0,123.3,-74.4,0,,3.17727e+06
0,75.1,-88.6,0,,3.17728e+06
0,88.3,-42.7,0,,3.1773e+06
0,93.6,-45,0,,3.17731e+06
0,93.6,-45,0,,3.17731e+06
0,149.7,75.4,0,,3.17736e+06
0,155.8,88.3,0,,3.17737e+06
0,147.7,94.8,0,,3.17739e+06
0,119.6,108.5,0,,3.1774e+06
0,119.6,108.5,0,,3.1774e+06
0,38.5,111.4,0,,3.17743e+06
0,8.09998,106.1,0,,3.17745e+06
0,8.09998,106.1,0,,3.17745e+06
0,8.09998,106.1,0,,3.17745e+06
0,-5.5,80.8,0,,3.1775e+06
0,-5.80005,81.5,0,,3.17751e+06
0,-61.3,63.7,0,,3.17754e+06
0,-61.3,63.7,0,,3.17754e+06
0,-50.2,148.1,0,,3.17757e+06
0,-50.2,148.1,0,,3.17757e+06
0,-50.2,148.1,0,,3.17757e+06
