page,x,y,word,word_index,timestamp
0,1920,0,0,,0
0,640.4,161,0,,5.42293e+08
0,640.4,161,0,,5.42293e+08
0,648.7,160.1,0,,5.42293e+08
0,648.7,160.1,0,,5.42293e+08
0,654.5,152,0,,5.42293e+08
0,654.5,152,0,,5.42293e+08
0,646.6,153.8,0,,5.42293e+08
0,646.6,153.8,0,,5.42293e+08
0,646.6,153.8,0,,5.42293e+08
0,642,149,0,,5.42293e+08
0,640,144.4,0,,5.42293e+08
0,643.1,159.8,0,,5.42293e+08
0,649.4,162.4,0,,5.42293e+08
0,649,182.9,0,,5.42293e+08
0,650.2,185,0,,5.42293e+08
0,655.8,182.2,0,,5.42293e+08
0,655.8,182.2,0,,5.42293e+08
0,702,203.1,0,,5.42293e+08
0,722.8,220.3,0,,5.42293e+08
0,722.8,220.3,0,,5.42293e+08
0,819.4,314.6,0,,5.42294e+08
0,839.4,342.5,0,,5.42294e+08
0,833.5,333.3,0,,5.42294e+08
0,832.1,330.3,0,,5.42294e+08
0,830.8,334.7,0,,5.42294e+08
0,830.8,334.7,0,,5.42294e+08
0,829,333.8,0,,5.42294e+08
0,829,333.8,0,,5.42294e+08
0,842.7,354.9,0,,5.42294e+08
0,846.5,366.3,0,,5.42294e+08
0,834.1,358.2,0,,5.42294e+08
0,833.9,356.8,0,,5.42294e+08
0,835.2,354.1,0,,5.42294e+08
0,846.5,355.8,0,,5.42294e+08
0,846.5,355.8,0,,5.42294e+08
0,851.6,347.5,0,,5.42294e+08
0,859.6,340.8,0,,5.42294e+08
0,849.9,314.6,0,,5.42294e+08
0,849.9,314.3,0,,5.42294e+08
0,849.3,305.9,0,,5.42294e+08
0,848.2,305.7,0,,5.42294e+08
0,838.9,278.6,0,,5.42294e+08
0,837.6,278.5,0,,5.42294e+08
0,837.6,278.5,0,,5.42294e+08
0,836.7,277.2,0,,5.42294e+08
0,837.1,277.8,0,,5.42294e+08
0,843.5,281.6,0,,5.42294e+08
0,849.4,286.5,0,,5.42294e+08
0,849.4,286.5,0,,5.42294e+08
0,847.2,270.9,0,,5.42294e+08
0,850.2,271.1,0,,5.42294e+08
0,850.2,271.1,0,,5.42294e+08
0,850.2,271.1,0,,5.42294e+08
0,847.8,278.4,0,,5.42294e+08
0,847.3,277.8,0,,5.42294e+08
0,841.1,280.1,0,,5.42294e+08
0,840.5,270.3,0,,5.42294e+08
0,832.5,267.5,0,,5.42294e+08
0,787.3,302.3,0,,5.42294e+08
0,582.4,412.2,0,,5.42294e+08
0,540,432.7,0,,5.42294e+08
0,540,432.7,0,,5.42294e+08
0,540,432.7,0,,5.42294e+08
0,483.2,461.5,0,,5.42294e+08
0,462.9,455.1,0,,5.42294e+08
0,455.7,460.6,0,,5.42294e+08
0,461,467.8,0,,5.42294e+08
0,447.7,447.2,0,,5.42294e+08
0,452.9,449.4,0,,5.42294e+08
0,442.4,458.3,0,,5.42294e+08
0,442.4,458.3,0,,5.42294e+08
0,433.2,463.9,0,,5.42294e+08
0,277.1,463.4,0,,5.42294e+08
0,310,463.1,0,,5.42294e+08
0,315.4,463.1,0,,5.42294e+08
0,315.4,463.1,0,,5.42294e+08
0,243,434.5,0,,5.42294e+08
0,244.8,439,0,,5.42294e+08
0,243.8,436.7,0,,5.42294e+08
0,243.8,436.7,0,,5.42294e+08
0,243.8,436.7,0,,5.42294e+08
0,243.8,436.7,0,,5.42294e+08
0,243.8,436.7,0,,5.42294e+08
0,243.8,436.7,0,,5.42294e+08
0,243.8,436.7,0,,5.42294e+08
0,243.8,436.7,0,,5.42294e+08
0,243.8,436.7,0,,5.42294e+08
0,164,407.7,0,,5.42295e+08
0,164,407.7,0,,5.42295e+08
0,172.7,555.8,0,,5.42295e+08
0,182.1,512.6,0,,5.42295e+08
0,181.2,512.2,0,,5.42295e+08
0,188.9,475.5,0,,5.42295e+08
0,193.1,452.5,0,,5.42295e+08
0,193,452.5,0,,5.42295e+08
0,194,450.8,0,,5.42295e+08
0,193.5,446.8,0,,5.42295e+08
0,193.5,446.8,0,,5.42295e+08
0,195.7,447.6,0,,5.42295e+08
0,197.3,445.8,0,,5.42295e+08
0,197.3,445.8,0,,5.42295e+08
0,203.2,445.5,0,,5.42295e+08
0,215.3,451,0,,5.42295e+08
0,211.8,460.6,0,,5.42295e+08
0,216.2,458.8,0,,5.42295e+08
0,213.4,463.8,0,,5.42295e+08
0,213.4,463.8,0,,5.42295e+08
0,207.2,470.2,0,,5.42295e+08
0,206.1,467.7,0,,5.42295e+08
0,217.1,467.3,0,,5.42295e+08
0,216.6,453.7,0,,5.42295e+08
0,212.2,443.1,0,,5.42295e+08
0,217,451,0,,5.42295e+08
0,209.1,438.2,0,,5.42295e+08
0,215.6,452.6,0,,5.42295e+08
0,215.6,452.6,0,,5.42295e+08
0,195.4,435.8,0,,5.42295e+08
0,204.6,443.7,0,,5.42295e+08
0,342.8,446.7,0,,5.42295e+08
0,579.2,465,0,,5.42295e+08
0,597,467.6,0,,5.42295e+08
0,633.5,456.6,0,,5.42295e+08
0,635.1,457.6,0,,5.42295e+08
0,634.1,457.4,0,,5.42295e+08
0,634.1,457.4,0,,5.42295e+08
0,626.9,464.1,0,,5.42295e+08
0,631.7,461.7,0,,5.42295e+08
0,631.7,461.7,0,,5.42295e+08
0,631.7,461.7,0,,5.42295e+08
0,631.7,461.7,0,,5.42295e+08
0,631.7,461.7,0,,5.42295e+08
0,631.7,461.7,0,,5.42295e+08
0,631.7,461.7,0,,5.42295e+08
0,631.7,461.7,0,,5.42295e+08
0,631.7,461.7,0,,5.42295e+08
0,810.2,477,0,,5.42295e+08
0,728.9,504.5,0,,5.42295e+08
0,722.1,523.2,0,,5.42295e+08
0,719.2,521.8,0,,5.42295e+08
0,708.2,508.5,0,,5.42296e+08
0,691.3,472.7,0,,5.42296e+08
0,691.6,474.5,0,,5.42296e+08
0,691.6,474.5,0,,5.42296e+08
0,687.2,450.7,0,,5.42296e+08
0,694.4,446.6,0,,5.42296e+08
0,696.9,446.1,0,,5.42296e+08
0,692.8,445.9,0,,5.42296e+08
0,723.3,475.4,0,,5.42296e+08
0,723.3,475.4,0,,5.42296e+08
0,718.3,477.3,0,,5.42296e+08
0,709.7,487,0,,5.42296e+08
0,709.7,487,0,,5.42296e+08
0,705.3,449.2,0,,5.42296e+08
0,712.8,450.7,0,,5.42296e+08
0,736.9,446.6,0,,5.42296e+08
0,736.9,446.7,0,,5.42296e+08
0,777.3,440.1,0,,5.42296e+08
0,792,443.3,0,,5.42296e+08
0,805.7,440.8,0,,5.42296e+08
0,837.4,437.1,0,,5.42296e+08
0,837.4,437.1,0,,5.42296e+08
0,917.7,431.3,0,,5.42296e+08
0,929.6,418,0,,5.42296e+08
0,940.3,410.7,0,,5.42296e+08
0,948,408.8,0,,5.42296e+08
0,960.7,408,0,,5.42296e+08
0,1047.1,396.9,0,,5.42296e+08
0,1212.6,370.7,0,,5.42296e+08
0,1215.6,370.2,0,,5.42296e+08
0,1215.6,370.2,0,,5.42296e+08
0,1385.9,375.8,0,,5.42296e+08
0,1391.2,384.3,0,,5.42296e+08
0,1387,379.5,0,,5.42296e+08
0,1397.3,399.9,0,,5.42296e+08
0,1392.3,406.6,0,,5.42296e+08
0,1385.1,380.6,0,,5.42296e+08
0,1389.8,377.8,0,,5.42296e+08
0,1398.2,377.1,0,,5.42296e+08
0,1398.2,377.1,0,,5.42296e+08
0,1401.1,360.1,0,,5.42296e+08
0,1417.9,366.7,0,,5.42296e+08
0,1439.9,348.5,0,,5.42296e+08
0,1489.1,314.3,0,,5.42296e+08
0,1489.1,314.3,0,,5.42296e+08
0,1489.1,314.3,0,,5.42296e+08
